userID,gameID,preds
41290,156129,6.782115426639493
41315,84876,6.620158722858273
41359,92828,6.878949734563607
41359,104162,7.506918974148105
41362,121921,7.780293629688248
41397,30549,6.945873276234795
41399,138161,6.338813869183898
41406,127060,7.852945572665133
41409,2655,7.685936041970714
41421,102794,7.980982372320296
41423,258,6.0675868149070755
41427,27162,7.845104183121391
41427,21882,7.767034169875983
41435,127023,7.379230272605716
41441,131357,7.547860521211907
41441,178900,7.648801478825993
41460,156009,7.6258468949989044
41484,69789,7.152961256979492
41486,822,7.319009548165793
41524,39463,7.365650099278299
41541,438,7.057352593848366
41583,21348,7.523506067220139
41595,54043,6.855062433870883
41626,50,6.738299025574948
41626,36218,6.811212556204448
41628,150312,8.366664783205344
41677,5,8.17782362199788
41677,12,7.1292355967350245
41680,30549,7.930299474865555
41692,24480,8.163930061339222
41709,102652,8.198686492617393
41731,21790,7.294682042442169
41735,22827,8.340908075122135
41756,126163,7.851865543275411
41756,129437,7.2478632722308145
41757,10630,7.248879723728395
41763,127023,5.666111780313666
41784,822,8.130142303987547
41790,12692,7.878388033087188
41834,105551,7.711915223376877
41846,394,6.84602830575974
41846,432,7.383404927462042
41890,2655,8.091959093127807
41895,34635,8.220242487002599
41897,2511,7.8815729009300215
41926,3955,6.18293627851143
41943,143884,8.034368581949277
41972,27746,7.611803923644129
41984,12942,6.577043145943986
41994,163602,6.652082460242271
42005,22141,6.303111086519136
42005,9209,6.348870042784522
42038,77423,7.24071215703103
42089,154203,6.744479129275511
42095,70323,7.241006058822791
42097,10547,8.65944973966789
42099,15363,7.532825185349889
42103,41114,5.620219040403019
42111,93,6.695854095619346
42111,16992,6.248289397467248
42118,169786,7.042488803754094
42121,133473,7.254088108960613
42148,43443,9.076690267867255
42151,112,7.533103643363647
42159,5,8.823759830227782
42161,35677,7.100908144554266
42211,2653,7.887639276776561
42243,463,7.550348920022483
42252,1198,7.470120399601695
42260,215,6.844253276334462
42262,18602,8.33503415957828
42272,22141,6.613292871273265
42272,36218,7.199445299729194
42272,31730,6.549634350641527
42274,826,7.4157490878981935
42277,15987,8.687062886761671
42287,40692,7.537378686384349
42290,68448,7.493911744054775
42309,131357,7.252675782430905
42309,209010,7.917716027188505
42312,2452,3.99805015167861
42315,463,5.907300961819322
42316,134342,8.107950452005722
42322,9209,8.149737164103255
42335,113294,7.474814314346657
42356,30380,6.519581207336433
42357,1234,7.321812002740512
42419,70919,7.699847062586351
42426,18602,6.39743284638492
42444,36218,7.283817065595741
42454,150,6.268287632311259
42465,27746,7.109603801357253
42479,1927,8.030118489388204
42494,15987,7.905774978435697
42494,40692,7.301550254235437
42545,66188,7.049573725419413
42568,102794,6.985030549229478
42588,37380,7.887946504720486
42598,48726,7.833556963104679
42607,1198,8.079467743606584
42607,36218,7.801795314708349
42637,96848,7.190847768671917
42637,98778,6.954423304672643
42642,9217,6.646354108449288
42642,2655,7.181023580996252
42642,118,6.262711560679035
42654,14996,7.1311132115886835
42676,30549,6.163872122498994
42685,9674,7.02921556341694
42685,760,7.363325154657184
42691,822,7.914408351798006
42702,164928,6.706018905880991
42707,103885,7.902289812928594
42707,146021,7.921245931224237
42785,40692,7.326722757543276
42810,40834,7.765962003181236
42835,182028,7.3965316517001085
42836,822,7.018258140328796
42844,41,6.4201019621250275
42844,929,6.5572441777812545
42851,144733,8.626382413328303
42862,127060,7.286092041266984
42883,122522,7.994624435359929
42901,93260,6.674568247998656
42911,54043,7.015056771258731
42917,2655,8.557621637084239
42923,9217,7.351388185262095
42929,54,5.802499314744906
42929,31481,5.981106504706013
42976,100423,7.848644126447713
42986,119890,7.072282438556111
43023,4390,5.961807337199298
43023,161936,6.805172072069431
43041,74,8.063929740077677
43069,13823,6.665497585222804
43080,45,8.532662980767622
43148,201808,6.611954613663767
43172,2921,6.02751438359641
43175,91312,7.573838730612638
43226,50381,6.632753605872665
43226,70323,6.5105387723329216
43226,12692,7.008838108745352
43233,18602,7.010820975091805
43236,150,6.8576400714550445
43252,132531,7.08581098324251
43287,30380,8.255339670448022
43320,121921,8.989845945400834
43322,126163,8.452945862104638
43325,51811,8.078705264027944
43356,173346,7.496709259833919
43358,73439,7.213480364658276
43358,2655,7.26021020947173
43389,327,7.306178810311129
43395,1927,7.53910949638066
43418,478,7.110635944573637
43438,147949,7.307922134863484
43495,14996,7.63102125322538
43552,73761,7.683913634717403
43563,394,6.264499437379911
43579,21241,7.448023336459157
43610,21348,7.1497872889806455
43651,25669,6.851377398291626
43673,62871,7.463816763228289
43683,37046,7.347080648683559
43683,2453,6.935978728551829
43711,822,7.420537645099673
43723,163968,7.090438174546625
43739,10547,5.180907295347613
43753,9209,7.495676214273586
43764,5404,7.753828151559108
43779,9217,7.30448567992295
43783,163968,5.95854547171499
43783,25821,6.764470792352818
43784,172818,8.035269822850218
43825,146652,7.412920666786323
43837,38453,6.307394693797007
43865,136063,7.724082357101279
43882,320,5.942605952615201
43887,100423,6.230716965903634
43895,25669,6.752710332918238
43895,93260,6.789478077534818
43895,14996,6.406094378969321
43907,70323,6.832272441991325
43932,73761,6.1908841570887025
43932,77423,6.429646459665021
43957,12333,8.298342612370192
43975,71721,7.715177334245339
43975,138161,7.477053256126132
43987,126163,6.761137824638634
43994,170216,8.668324518408586
44038,14996,8.42162141815104
44049,65244,8.226148658304398
44058,9674,8.080742713494258
44064,10630,7.449776251084417
44066,7805,6.408351879979218
44066,167791,7.330785595809313
44067,13,7.322564226703313
44076,18,7.055829020528453
44079,124742,7.033754895820866
44136,171623,8.858029175583479
44141,13,8.721930792935353
44151,188,7.60197960391853
44159,102680,6.3389783784347316
44162,98,6.207081295943632
44171,77130,7.3564278039529984
44171,33160,7.6342566059067405
44171,47,7.400424504088249
44171,122515,7.188041634521812
44171,31481,7.798305739962034
44210,150312,7.7535083223220695
44224,131835,8.690184724621659
44250,164928,7.159001134307747
44290,66690,6.801959994688662
44295,31260,9.50160150367065
44295,2453,9.102805533188006
44311,54,7.37448062866083
44337,9220,7.382669916658849
44376,43443,5.290341264149904
44391,108745,7.9089655822783875
44391,463,7.375124599156299
44399,31627,7.640209922976034
44438,121921,7.936030767068677
44451,51,7.774497840926977
44462,12493,8.328461794892654
44469,15363,6.814723698244268
44472,178900,6.835409531737729
44485,2655,7.5390797011122315
44505,158899,7.2926262769076
44523,521,7.467192295526351
44552,36218,8
44562,31260,7.477423092666915
44567,148228,6.297647644563229
44567,77130,6.494269628027403
44567,9674,6.365132728380377
44573,66098,7.833363263935754
44573,9209,7.6263669700474415
44576,148228,9
44586,41,6.759714325552931
44586,146021,7.6445308822254425
44586,3201,7.289468966057223
44586,157969,7.311556620745051
44593,123260,7.111762133594501
44595,53953,6.7344525712768455
44597,157969,7.377279145589235
44620,120677,7.80764118722771
44620,136888,7.929659118097825
44635,28143,8.601638366181849
44638,110327,8.72097818285154
44648,128882,7.729110866131764
44666,6472,7.601553766119082
44686,24068,7.241070114813034
44686,116,7.281767489186899
44686,53953,7.098527922648631
44686,140620,7.202348849439362
44693,62219,7.544697973108894
44702,39856,7.677523318100882
44717,92828,6.680705522712613
44718,3201,7.152713271644864
44722,1927,8.103599811253298
44759,25669,7.156066315670893
44792,25417,7.040559025670075
44804,42,7.181265767903044
44831,59946,7.846256586527197
44831,166384,7.995760392944321
44868,12942,7.631507464323991
44871,102680,4.856934321108535
44871,124742,5.335772487243774
44895,131835,8.716104749522843
44920,11170,6.404643247155555
44920,28143,5.643796351225911
44933,104162,7.652259081801055
44958,209010,7.179358987831631
44958,102652,6.230071633691821
44990,10547,6.546375341054655
44998,811,7.433430726657329
45002,19237,8.043068005731433
45008,155426,7.536766525464957
45010,3955,7.1656134901545
45012,43015,7.514219352345062
45026,12,7.084425202381509
45033,163412,8.36346023504323
45044,171,7.446460524244888
45049,101721,8.774661704395045
45067,22141,7.74047936204664
45074,65244,7.308367501427629
45084,138788,7.053809818651683
45098,1234,6.3261578173111355
45109,25417,7.80534054015397
45146,104006,7.226640397206775
45159,2511,6.39153702521972
45191,116,8.09110100337795
45193,2453,7.37284312184066
45199,2651,6.911147939083452
45201,37046,7.622761258970576
45206,822,6.905363844136837
45211,39856,6.790107234289948
45212,40692,8.164835625524598
45219,9609,6.631354381849575
45219,2987,6.747361801731925
45220,51811,7.359023965207742
45245,9220,8.376688753460732
45300,121921,7.562699048863629
45302,9209,6.998397537127329
45305,161970,6.943209509275844
45305,30933,5.921913132414503
45340,54,6.8723124716509645
45340,2452,5.474628810665099
45345,826,7.153974417126604
45359,15364,7.208464240290565
45361,394,5.668485182101099
45366,12493,6.761771510998885
45383,822,7.9319724884270855
45435,71721,7.816222018719629
45495,22141,6.822995516355975
45495,69789,6.961049841017142
45511,147151,7.201909027248583
45536,3076,6.998196666384186
45556,6249,7.93306598349329
45561,1917,6.665487877148307
45577,27746,6.1794932940819125
45602,12333,7.7829894588696895
45634,34499,7.040756382639924
45641,18602,7.1900465606914725
45642,178900,6.237860311724925
45644,71721,7.3047224787538845
45658,1927,6.39908807851953
45662,40834,7.933057449721162
45662,30549,8.00251652178958
45662,2651,8.029315936412425
45664,153938,6.873501763587085
45665,70919,6.803457151933557
45692,822,7.635048650168434
45718,54043,7.628684405718772
45724,1927,7.599436855623315
45738,123260,7.920719506494153
45752,25417,7.649494389586827
45777,5782,7.086559957257052
45805,6249,6.00972461798437
45837,41114,7.3885923955510195
45857,73761,6.718846141837657
45871,2842,7.5627510472363095
45873,45315,6.5978674111208555
45879,148949,7.426999749591706
45887,100901,7.007100957114776
45902,27588,6.1392549469061954
45903,111661,7.7304797777847
45904,46,7.283477231450966
45907,46,8.012983134161939
45910,51811,7.693266942523244
45921,822,7.230466688431147
45924,172,6.98568259118076
45926,822,8.808053415030761
45949,169786,6.9494272053546355
45951,104162,8.115038648577574
45966,17133,6.256677132043264
45966,182028,6.759906000939455
45966,43443,5.452419516987657
46023,173346,7.688917069459041
46023,163412,8.22249749658654
46037,590,5.952765619655451
46038,176494,7.614958660474826
46040,8217,6.424081495182807
46057,31260,7.165842682277583
46057,155426,6.8221382893502
46059,40398,7.786890735769237
46059,98778,7.813274072824578
46084,91312,7.511465384351398
46084,123540,7.553590006393646
46084,822,7.193807727873893
46084,147949,7.576749587043457
46090,34635,8.376634550897956
46110,74,7.811634876323162
46110,14996,8.201426341877221
46122,1406,7.584101423560559
46127,163412,8.012921888058722
46175,117959,7.354810026236639
46175,926,7.026735930512986
46184,194655,7.672263590993329
46199,65781,8.330357540327507
46228,121921,7.601710030916481
46231,37046,8.066059227017014
46237,34635,7.10754491302191
46250,37046,7.451919064590263
46258,40849,7.032821914879769
46258,9209,7.441281819851257
46281,9609,7.748346864847617
46310,70323,6.13224772229256
46313,68448,7.270711069668371
46313,69789,7.030559647096976
46342,124742,7.724844625809758
46346,929,6.773864936825668
46346,129437,7.415535887441767
46370,97207,7.648657846754697
46381,46,5.999220787684305
46392,66690,7.378124644913482
46407,137297,6.510700596247798
46417,177736,7.443497394722417
46441,5,8.577158347852967
46443,155426,6.759216498034744
46445,16992,6.7179671352072745
46445,29368,6.7850500546300205
46449,146021,8.38183697564474
46456,72125,8.332294480388876
46457,100901,6.293052439330799
46484,140,7.4482173276719426
46484,9209,7.071969462231973
46588,27833,7.7162593586330805
46604,438,6.46721179821158
46604,21241,7.1463059145209655
46655,100423,7.273485947809362
46677,136063,7.019240128155858
46708,92539,7.317920893120032
46732,40834,6.8501652625194565
46734,5,8.256087589012118
46740,521,6.493573872865964
46750,124742,7.180589567288202
46752,54,6.17313984771395
46752,8217,6.362738346149258
46752,2807,6.158899944118177
46757,40692,7.625671853515198
46759,21882,6.366169915880743
46789,17226,7.682081973381237
46798,127067,8.20542130663006
46804,42215,7.792168150033323
46808,12493,5.9658076657355155
46818,20100,7.41275404849865
46839,13823,7.475410477264836
46843,164153,7.343558663151915
46845,18602,7.157444638817841
46880,4390,4.742936874615849
46880,2993,5.32618406041876
46880,478,5.336774977131823
46905,811,7.393565625314458
46915,121921,8.551388818318989
46915,123540,8.407258306085758
46916,9220,5.142863414460974
46928,126042,7.20184995836149
46978,2655,7.974753792559653
46986,31260,6.534918334272553
46986,1294,6.507079364608725
46990,22827,7.248092077323799
46999,163967,7.376601479534902
47016,209010,6.81568347340237
47016,13823,6.113744320661724
47021,146021,7.264985308373652
47071,140620,6.3757348663290525
47098,139030,8.068520718509863
47101,96848,8.019580108042984
47109,137297,8.019899146223771
47122,163602,6.727039596342637
47153,475,6.1489766662620156
47154,104006,7.554856852941606
47158,28023,6.552675143280963
47189,90419,7.386235288633702
47197,5,8.166383511918683
47210,36218,7.478864334445561
47216,173346,6.847649694698149
47221,181304,7.917167928390669
47229,30869,7.8275585889496515
47254,11170,7.707742898059767
47256,25554,7.576545421083809
47269,22545,6.607848460381193
47269,12333,6.395231895843286
47270,16986,7.3657027603635665
47277,36218,5.523561654637106
47277,34219,6.752043433174895
47292,5404,7.449030501394895
47300,123260,6.006481867488028
47307,15158,7.846132127445606
47314,91312,6.150728779395471
47329,182028,7.877262251993562
47358,25821,7.672108928709606
47402,475,6.1016116117116175
47411,45315,8.08224414193335
47413,12333,7.46220644148469
47426,163967,6.159999978211688
47430,173346,6.567181854095614
47430,822,6.948159293105049
47441,59946,7.509033774351169
47496,5405,7.7016836891313805
47506,822,6.697718431333164
47525,77130,7.644029468903632
47525,28023,7.433363437351656
47531,822,8.067055956000452
47569,131835,6.775934787840048
47592,123540,8.225897679252732
47624,31260,6.849545035587679
47626,84876,8.22564839938746
47645,12,7.0472401019507345
47695,760,7.166798510632499
47731,13004,8.066138583855327
47762,102680,5.775224528619691
47784,19237,7.135300881614195
47787,17226,7.765939538005727
47814,100901,6.669819965180166
47814,55670,6.795221279972047
47815,16992,6.023315515608526
47836,21790,7.344271811853355
47837,36218,6.925084712381041
47838,1927,6.639045565886676
47839,181304,9.48205251667628
47853,8098,7.096085048500271
47853,13291,6.7716334174987285
47861,8098,7.262543939041535
47888,53953,7.057673258004828
47892,5,7.95740794085529
47898,15062,7.070006384421308
47906,54,7.51944084784379
47913,25613,6.631113404447158
47913,68425,6.965192374270379
47913,92539,6.869305037404407
47913,150,6.734094290275269
47930,68448,7.744755188166449
47930,12002,7.643730698897872
47939,173346,7.245102797940043
47939,124361,6.78170070631029
47945,31260,8.230351985180002
47957,126042,7.2430956262586355
47973,40692,7.403907395539078
47992,8098,8.465248719311633
47992,157969,8.088236344039395
48044,137297,7.226596334882901
48044,102652,7.311641054188725
48061,100901,7.566567539014121
48078,34635,6.806106710450562
48089,147949,6.17029844487766
48116,39856,6.313636613865392
48117,34119,7.1613679997330175
48163,10547,7.708560421458579
48192,45,6.843491708958154
48192,65244,7.135297301064523
48202,36946,7.4898155898705125
48224,43111,5.1460280862482035
48227,164153,6.629400480305474
48239,110327,7.898058065329721
48242,42,7.707527734601104
48312,13823,7.443231280509614
48346,178900,7.005241429828537
48353,20551,7.858780227742927
48353,2993,7.138293094543329
48361,178900,8.564172650767999
48419,21241,7.1851456988532485
48492,13,7.273536210704986
48507,66188,7.309675315019056
48507,98778,7.126851382877926
48523,15062,6.694052017274613
48534,40849,8.043722426543015
48590,822,6.663909673318239
48591,63888,7.382318708300896
48592,2993,6.004018729273714
48622,18602,5.712216068748788
48646,133848,7.008314863847455
48677,127023,7.10346192909652
48693,27162,6.866907302512569
48693,103885,7.181447540996861
48716,118,8.565518871577416
48716,113294,8.36070597397019
48721,63888,8.517580343207802
48739,25417,7.885341949230617
48752,68448,8.889924879915574
48775,103885,7.119985930960199
48817,20963,6.6952924775933464
48820,3076,6.572900664606126
48823,148228,9
48836,483,7.133572738791518
48855,102680,6.912547929941496
48878,2591,7.133781369449108
48878,154203,7.554585597438504
48878,2083,5.730050501341227
48882,41114,7.158408957219026
48901,13,7.049242192218355
48907,21882,6.8379149033477
48945,103343,7.361677229461403
48959,132531,7.42649070677585
48969,6249,7.66867502408296
49011,27162,7.424202921976005
49056,27746,6.70266600277486
49056,72125,6.825251152017337
49057,147020,8.39236498020866
49061,205637,7.140849079566205
49094,929,7.402262929682835
49117,2952,4.157757301810965
49119,31260,7.502883743011467
49131,41114,6.934868411607232
49148,9209,6.723194680987924
49203,5782,7.224309455497637
49204,27833,7.615442220369612
49204,215,7.820146218106095
49206,39463,8.686140835088704
49225,150376,7.7097054386908415
49235,40834,8.149892954135266
49262,14996,8.286688293151716
49262,155068,8.777648399593208
49306,91312,5.536512387009976
49312,171623,6.6873278603701465
49316,2381,7.126665189213753
49327,39463,6.505073403360806
49327,66188,6.382781741637378
49327,5782,5.895034559540193
49346,84876,7.005676285667137
49346,478,7.5955848940723705
49363,2651,8.411659545444875
49393,2655,7.63694518910681
49399,39463,6.8395340782200105
49403,31481,7.616909766270255
49429,97786,5.662979981802611
49450,133848,6.296331306538749
49451,40692,6.830731323869757
49475,8098,6.7768082531494915
49481,40834,7.744857519836343
49488,169786,6.249064540655458
49490,104006,6.998884042490647
49558,760,6.644062904759483
49559,104162,7.502817629378438
49567,5782,6.553960014011616
49588,127023,7.933695271413978
49607,7717,6.290026351740159
49629,155703,7.853563921414333
49637,133473,7.263523771533499
49637,9220,7.119923414229982
49641,25821,7.276373747790533
49651,4390,6.5600912197940975
49668,104006,6.808507493741569
49688,22141,7.610645371355257
49692,823,7
49709,188,6.421510844603105
49711,46213,7.5552093304346215
49731,181,6.971095625840438
49764,110327,8.429016496570728
49771,8217,6.872374992823118
49781,201808,7.579273612442119
49788,158899,8.330467238450384
49800,12333,6.547754403267181
49812,45315,6.28076638995152
49814,37904,7.397319855090453
49819,22545,7.47412856990968
49820,14996,6.725863943625124
49829,1927,6.621742860794834
49868,9209,7.075098506059154
49914,65244,7.195241456596047
49923,65244,7.363569127225003
49939,182028,8.088856055895608
49996,66188,6.3626004265089655
50007,12942,7.558906676900076
50009,121921,6.690242426622495
50010,27588,7.150202131182713
50016,92828,7.929023901462013
50066,2651,6.944985510944762
50076,2223,7.416835913664692
50179,107529,8.425840887888238
50186,1111,7.255557720663998
50190,155362,7.311733926174207
50230,62219,8.064121680923368
50230,34499,7.544372087848687
50235,88,6.83212031287382
50259,28143,5.9725271730603335
50265,45,7.0108682195906935
50282,77130,7.442654020923724
50289,150376,7.477827387697834
50306,7717,7.697475017755847
50329,101721,7.783685792688391
50354,5782,7.109104016400974
50368,18602,7.489930402815672
50383,325,7.1387755360785246
50388,15987,7.443007855681936
50394,20551,7.777354168761507
50394,118,8.025081484967172
50455,62871,6.630269439552179
50462,28143,7.51382891307244
50481,25417,6.760746858226696
50489,16992,7.2582162484262245
50490,113924,7.0855801602331026
50503,166384,7.582064922056681
50505,36946,6.952512364009278
50505,150376,7.080195455213451
50550,15818,7.06102006050501
50567,41,7.810459064594884
50567,119890,7.939976820345293
50626,31260,7.862269281680987
50628,13,7.658175564143447
50629,19857,8.126068164359898
50630,181,6.332180023535355
50630,144733,7.065717620780372
50648,27627,7.712028174934563
50671,9216,6.10273393928531
50688,555,7.434890309221187
50698,13,6.363139777385425
50706,171623,8.053263776731447
50715,93,7.184515443188623
50737,108745,7.180404620597676
50744,143741,6.427912768134866
50765,77130,7.740940443859464
50802,926,7.331211030807231
50826,127023,8.037019134124739
50829,205059,7.400334688403627
50851,9209,8.810146146823598
50879,68425,7.556504139341153
50888,96848,7.0671924320925195
50888,112,7.5279942483980875
50896,40692,7.669255239621907
50917,34119,7.022226112206362
50921,68425,8.43091165719957
50979,278,8.049728541315538
50982,97786,7.50915875199356
50990,92539,7.175814188330675
50993,40834,6.792342902781722
51003,74,6.858995653754148
51025,131835,6.684292084461651
51048,163602,8.81504709413369
51096,760,7.680957917157861
51109,98778,6.907146743816706
51114,156009,7.708061330879135
51132,822,6.314958299983444
51141,45,8.096646115138006
51228,178900,7.062438002091496
51229,24480,6.636210217173546
51251,9609,7.653542319511854
51259,27627,6.874766363746553
51260,29368,6.420337006482897
51267,121921,7.257311883698101
51267,48726,6.824835061999443
51276,88,7.1798703010854945
51293,14105,6.316055064762998
51311,3,8.356791961738459
51328,150,6.994615674618228
51340,28023,6.2299331267080476
51343,11,7.160879435847962
51358,2223,7.150269849837114
51369,42215,6.258967912325848
51380,8098,6.156256484559447
51383,478,7.062618932445306
51391,35677,6.212083450041127
51395,28720,6.9111602403277645
51395,31730,6.942241582678419
51416,155987,7.005512739492513
51417,133473,7.657218623930879
51420,15364,8.197326262605227
51421,36218,7.25144598891779
51460,503,8.2536704219183
51479,118048,7.455404358823392
51479,54,7.827789413751527
51486,15987,8.372182429408175
51487,9674,7.085433645666807
51508,84876,7.549819458929666
51515,192291,6.10058033477241
51515,2452,4.969194270883655
51532,146508,6.188238527050509
51536,59294,7.258323144431803
51548,826,7.850443270511283
51548,39856,8.299648390266903
51573,41114,6.853712228506289
51601,463,7.003338277478805
51601,40849,6.8961231139758725
51604,63888,7.377072786952237
51612,129622,7.24567481629163
51612,40692,7.240039902314317
51626,181304,6.834554833280503
51630,478,6.546920335512056
51649,68448,7.13342362183804
51667,73439,7.154303549581167
51676,42215,7.60616886654282
51681,2452,6.563902906941819
51713,66188,7.1367974974222586
51713,176494,7.501649997409991
51728,12493,5.347917934583748
51738,34119,7.289663003440508
51739,147949,6.7225874584029714
51756,112,7.04583031692249
51776,34635,8.335931129001176
51789,521,6.427610610306569
51823,503,6.73773090899187
51835,2921,6.809002112144711
51837,2397,5.689742801745573
51837,193738,5.9320670251579495
51843,150376,6.382228500207267
51865,13,6.555748602136975
51867,128882,7.191188386402863
51925,28720,7.444071309192505
51928,70149,7.473534608060843
51928,18602,7.70418150075604
51928,9674,7.454642877161127
51962,167791,7.224834102604572
51962,182028,7.075985944815794
52010,37759,6.221656045985278
52024,176494,7.79743418698612
52084,97903,7.634976134793693
52100,146021,7.855330731791587
52140,34119,7.663354601323156
52147,25613,6.943302569353316
52215,11,7.148736573606307
52216,760,8.342101611687124
52222,181304,8.64072395013011
52245,39856,7.507571443632627
52246,40692,8.130880217374592
52275,31260,8.040414076519909
52280,8203,7.412132982704538
52292,84876,5.866754261827761
52314,823,6.488933756633951
52317,27627,7.0101728564899055
52334,93260,8.202958037401615
52346,22141,6.782172026310625
52348,146652,6.609779759862811
52385,822,6.381679550538596
52389,144733,7.889519603968848
52396,1829,6.889955025640631
52408,73439,6.393160880460012
52408,153938,6.310363056837822
52408,2425,4.4617160070285955
52409,40692,7.220086300182782
52416,36946,7.188077068301429
52427,15363,8.258291088192781
52445,66589,7.423616383223425
52450,161417,7.060080997845866
52450,63268,7.096545311152399
52450,394,7.238195226303889
52454,121921,6.890136265563997
52457,63888,6.00274652145571
52504,258,6.45508716805958
52504,153938,7.467164349973442
52505,15158,7.598841762360636
52563,36946,7.13273928603595
52570,15062,7.325860545781547
52594,194655,8.119336675762678
52657,163412,7.833835000241722
52669,74,6.851398674528705
52673,555,6.987991653601684
52673,45315,7.117831479696142
52683,147020,6.6971140794591895
52697,65244,6.745814460244658
52702,148228,7.929911545305912
52702,126042,7.702582106839438
52718,103343,7.547692626779279
52719,2653,7.758970073775765
52800,15158,7.403795770736142
52813,822,7.502759774966526
52820,127023,7.506964474965152
52820,84876,7.144623180710181
52839,120677,8.42932653546552
52933,9209,6.93512176551546
52936,110327,8.025040527827132
52950,144733,8.55943692456993
52974,98778,6.326089711663794
52997,12002,7.131871020181697
53015,59294,7.401709686636356
53024,194655,6.568235607080884
53024,34219,6.548536755713344
53027,2651,8.191731648643552
53064,11,7.0072446711997
53069,14996,7.24220788204515
53080,25292,7.62542558927147
53080,54043,7.5628924058233515
53087,14996,6.990778250149163
53087,13308,7.126482095335055
53093,88,6.591211288609375
53111,31260,8.001316282870018
53127,122522,8.304122160310012
53146,84876,7.200890532536348
53150,2651,7.0174075570804915
53152,5782,8.159407504253409
53177,77423,7.392608575076792
53180,13,7.315243797712749
53180,41114,7.715227579783036
53180,131357,7.856496219479445
53180,124742,7.683861347860677
53189,8203,6.381460683224645
53189,143741,6.3041137294165965
53199,34635,7.589318627635669
53209,463,7.5459202253646565
53217,11,6.521628003739251
53249,21241,7.237228427061868
53270,34119,6.814934887009338
53274,172,6.453767706423898
53284,127023,6.830641210044543
53285,54043,7.283512792090283
53296,169786,8.074562120397024
53300,14105,8.105235297814696
53308,6249,7.105296765877923
53369,15987,7.799691751835476
53371,54043,7.010766335439603
53402,13823,7.6641594650116724
53403,34635,7.319899786194803
53403,36218,7.38765359029593
53454,100423,8.873402586931316
53465,2223,7.314153536176161
53479,2993,7.587220755636781
53486,55670,7.503731815810448
53486,171131,7.254344871722744
53486,47,7.504202535805001
53521,822,7.998788259654422
53527,2471,5.609251090624044
53550,129437,7.40748983581246
53555,13,8.868819952618258
53562,11,6.433478227599308
53563,51811,7.850063157625574
53650,126163,8.072777366896135
53670,3201,6.749326694039458
53681,154203,7.243356020099083
53681,122515,7.669726308115089
53681,122522,7.334801043429082
53688,148228,6.340704816865462
53688,31594,6.650828014765549
53710,16986,7.536912786826372
53710,13291,7.447297247082763
53793,148228,7.714978373293471
53793,161936,7.552869104767564
53802,50381,6.80495236986477
53818,140620,7.117005815922661
53825,822,7.540788880514633
53826,36218,6.9834540371566005
53841,31260,7.576761042784618
53841,25292,7.841224695183388
53852,167791,7.366191690005535
53864,31481,6.856597658649739
53867,15987,6.828432321642649
53867,65244,7.053863484104792
53887,97207,7.133226813822903
53901,72125,7.055355047858284
53931,35677,6.227415142624151
53937,123540,6.312756064629845
53942,12,7.366536543778824
53943,181,7.129980755331906
53950,121921,7.379313855098414
53970,102680,7.596108750078254
53970,157354,7.988743552931433
53979,33160,7.457022482375767
53985,121408,7.59999562014058
54046,147020,7.506710529083465
54062,157969,7.269324298368119
54062,1115,6.977594727779586
54077,1115,6.028116448651682
54087,126163,8.549296457620839
54102,171,6.83308646286956
54229,163968,7.943191305037689
54229,69789,8.408394643795873
54236,28143,7.5226325738633415
54238,483,7.354454903797362
54258,22141,8.76041539882563
54260,15987,6.877735942470544
54271,3955,7.612103828416764
54284,133038,7.167570377654402
54317,2471,5.683721102262747
54328,201808,6.903006436141264
54328,187645,8.252199123498492
54356,40834,7.550729829285803
54362,40692,7.03384376296662
54366,42,6.674861363360782
54371,3076,7.025756824291134
54371,128882,7.045150771126702
54376,31260,5.790383661903709
54377,71,6.542877403120254
54411,104162,7.958892981351256
54413,170216,7.5702896942090785
54414,12692,7.629849711643632
54414,2807,7.788660919552099
54436,169786,7.634560029962922
54447,146508,7.702928069249661
54447,187645,8.410676874351642
54448,34219,8.401541483309408
54469,28143,7.025172898638685
54474,63628,6.979583012706984
54491,31730,8.049705216729894
54499,13,6.803040578088611
54499,25417,7.215381139845951
54504,153938,6.756118827624358
54507,131835,7.9205675537583815
54509,157354,7.352658784746166
54512,3,8.759704279603627
54512,153938,6.10829030193353
54541,2471,9.169568574947132
54541,27833,8.289025409657391
54547,13,7.28823437252162
54580,31594,6.868714562740626
54612,77423,6.460263892846424
54613,115746,7.5682721909827855
54614,167791,7.420730379439412
54625,133473,6.274127663194251
54631,150376,5.816410648308197
54643,9217,2.646387872950113
54643,70149,2.800795874170888
54647,823,7.273022027439435
54651,278,6.342906257811993
54699,5,7.965639702497379
54699,129437,6.799652246779023
54699,20963,7.346218285903361
54709,11,7.66607304509099
54709,13823,7.817461799353841
54716,20963,7.341715184274779
54724,2952,7.485434064263588
54726,167791,6.752370141012503
54731,9209,7.313086397315934
54731,160499,7.353308572309925
54772,66589,6.860133234838534
54772,2655,7.0209740325572865
54786,161936,6.381514954864277
54791,133038,7.384918575911872
54794,129622,7.0429785585424725
54797,183394,7.630803785042306
54797,6249,6.178357946513223
54797,173,6.119450069277647
54797,209010,6.845623398744525
54823,4098,6.327752542222248
54830,13,7.816642423038231
54860,2655,8.030467022640424
54873,205059,6.946957000249742
54874,27708,8.652607166099603
54932,13,6.879193422049001
